"ID";"CIR";"APT";"COMUNE_CODICE";"COMUNE";"DENOMINAZIONE";"TIPOLOGIA";"CATEGORIA";"INDIRIZZO";"FRAZIONE";"CAP";"PROV";"TELEFONO";"TELEFONO2";"FAX";"WEB";"EMAIL";"COORDX";"COORDY";"TOTALE_UNITA";"TOTALE_LETTI";"TOTALE_BAGNI"
4975;"054001B501004975";"2";"054001";"ASSISI";"AGRITURISMO IL GIRASOLE";"Agriturismo";"4 girasoli";"Via Campiglione,2";" ";"06081";"PG";"075813449";"3471030526";"075813449";"www.agriturismoilgirasole.net";"info@agriturismoilgirasole.net";12,5947585;43,0771919;11;22;6
4976;"054001B501004976";"2";"054001";"ASSISI";"AGRITURISMO LA PANORAMICA";"Agriturismo";"2 girasoli";"Via Campiglione,6";" ";"06081";"PG";"3381226212";" ";" ";"www.agriturismolapanoramica.it";"info@agriturismolapanoramica.it";12,5934581;43,0770755;8;20;8
4977;"054001B501004977";"2";"054001";"ASSISI";"MALVARINA";"Agriturismo";"5 girasoli";"Via Pieve di Sant' Apollinare,32";"CAPODACQUA";"06081";"PG";"0758064280";" ";" ";"www.malvarina.it";"info@malvarina.it";12,6504;43,0327;16;27;16
4978;"054001B702004978";"2";"054001";"ASSISI";"CASA MADONNA DELLA PACE";"Casa religiosa di ospitalita";"Casa religiosa di ospitalita'";"Via Bernardo da Quintavalle,16";" ";"06081";"PG";"075812337";" ";" ";"www.alcantarineassisi.it";"alcantapace@alcantarine.org";12,613682;43,070507;29;58;19
4980;"054001B101004980";"2";"054001";"ASSISI";"CAMPING VILLAGE ASSISI";"Campeggio";"3 stelle";"San Giovanni  in Campiglione,110";" ";"06081";"PG";"075816816";"3913271130";" ";"https://greenvillage-camping-hotel-assisi.com";"prenotazioni@greenvillageassisi.it";12,5757607;43,0763156;95;380;39
4995;"054001B501004995";"2";"054001";"ASSISI";"VILLA GABBIANO";"Agriturismo";"5 girasoli";"Loc. Gabbiano";"CAPODACQUA";"06081";"PG";"0758065278";"3772305416";"0758065278";"www.villagabbiano.it";"villagabbiano@villagabbiano.it";12,6639905;43,0277529;12;21;2
5002;"054001B501005002";"2";"054001";"ASSISI";"SANTA MARIA DELLA SPINA";"Agriturismo";"2 girasoli";"Via Madonna  della  Spina,78";"RIVOTORTO";"06081";"PG";"0758004346";" ";" ";" ";"sm.spina@libero.it";12,6195966;43,0707017;11;25;7
5003;"054001B501005003";"2";"054001";"ASSISI";"SASSO ROSSO";"Agriturismo";"5 girasoli";"Via Renaro,25";"CAPODACQUA";"06081";"PG";"0758065454";"3484001225";" ";" ";"aziendaagraria@sassorosso.it";12,64754;43,02629;12;30;12
5004;"054002B403005004";"2";"054002";"BASTIA";"CAMERE MARIELLA di Severini Maria";"Affittacamere";"Affittacamere";"Via Cascia,26";" ";"06083";"PG";"0758001950";" ";" ";"https://www.cameremariella.it/";"cameremariella@gmail.com";12,5676459;43,0656429;4;9;4
5008;"054001C201005008";"2";"054001";"ASSISI";"VINCENTI MARCO";"Affittacamere";"Affittacamere";"Via Sacro Tugurio,114";"RIVOTORTO";"06081";"PG";"0758064182";"3475150530";" ";" ";"vincentimarco24@gmail.com";12,6248593;43,0380991;6;10;6
5017;"054001B501005017";"2";"054001";"ASSISI";"AGRITURISMO LA CANTINA";"Agriturismo";"2 girasoli";"Via Campiglione,22 e Voc. S.Martino Via Vaiano, 2,22-2";" ";"06081";"PG";"075813386";" ";"075813386";"www.agriturismolacantina.it";"agri.lacantina@alice.it";12,5860723;43,082809;9;23;10
5018;"054001B501005018";"2";"054001";"ASSISI";"AGRITURISMO IL CASTELLO";"Agriturismo";"4 girasoli";"Costa di Trex,25";"COSTA DI TREX";"06081";"PG";"075813683";"3333282225";"075813683";"www.agriturismoilcastello.com";"info@agriturismoilcastello.com";12,6639457;43,0887748;9;18;9
5025;"054001A101005025";"2";"054001";"ASSISI";"HOTEL FONTEMAGGIO";"Albergo";"2 stelle";"Via Eremo delle Carceri,24";" ";"06081";"PG";"075813636";" ";"075813749";"www.fontemaggio.it";"info@fontemaggio.it";12,6296482;43,067828;15;25;15
5028;"054001B404005028";"2";"054001";"ASSISI";"VILLAMENA";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"Localita Villamena,58";"COSTA DI TREX";"06081";"PG";"3388486235";" ";"0755730344";"www.villamena.info";"info@villamena.info";12,6204079;43,0716275;11;50;14
5031;"054001B501005031";"2";"054001";"ASSISI";"AGRITURISMO LONGETTI";"Agriturismo";"4 girasoli";"Via  Biagiano,35";" ";"06081";"PG";"075816175";" ";" ";"www.agriturismolongetti.com";"webmaster@agriturismolongetti.com";12,5950499;43,1013711;9;15;9
5033;"054001B501005033";"2";"054001";"ASSISI";"LE QUERCE";"Agriturismo";"2 girasoli";"Loc. Possidone,51";"COSTA DI TREX";"06081";"PG";"075802332";"3472938055";" ";"www.lequerce.it";"reserve@lequerce.it";12,6196180576728;43,0708623693342;21;50;25
5038;"054006B501005038";"2";"054006";"CANNARA";"IL CICALETO";"Agriturismo";"4 girasoli";"Via Cicaleto,4";"COLLEMANCIO";"06033";"PG";"3299081550";"074272623";"0742361456";"www.ilcicaleto.it";"info@ilcicaleto.it";12,53938;42,982541;12;24;12
5045;"054001B501005045";"2";"054001";"ASSISI";"TENUTA LE SILVE";"Agriturismo";"5 girasoli";"Armenzano,97";"ARMENZANO";"06081";"PG";"0758019000";" ";"0757823015";"www.lesilve.it";"info@lesilve.it";12,6986733;43,0708889;4;8;4
5048;"054001B501005048";"2";"054001";"ASSISI";"AGRITURISMO COL CACIONE";"Agriturismo";"3 girasoli";"Costa di Trex,Snc";"COSTA DI TREX";"06081";"PG";"0758019010";" ";"0758019010";"www.agriturismocolcacione.it";"colcacione@gmail.com";12,654073;43,0973618;6;13;6
5056;"054001B501005056";"2";"054001";"ASSISI";"BRIGOLANTE";"Agriturismo";"2 girasoli";"Costa di Trex,31";"COSTA DI TREX";"06081";"PG";"075802250";"3312222349";"075802250";"www.brigolante.com";"info@brigolante.com";12,6539017;43,0975879;3;10;3
5061;"054001B501005061";"2";"054001";"ASSISI";"LE COLOMBE";"Agriturismo";"4 girasoli";"Rocca Sant'Angelo,42/43";"ROCCA SANT'ANGELO";"06081";"PG";"0758098101";"3498349255";" ";"www.lecolombe.com";"info@lecolombe.com";12,5536121;43,1295189;8;29;8
5062;"054001C201005062";"2";"054001";"ASSISI";"ROSIGNOLI SONIA";"Affittacamere";"Affittacamere";"Via  H.A. Taine,3";" ";"06081";"PG";"075813677";"3382356776";" ";" ";"rosignoli.sonia@libero.it";12,6195966;43,0707017;4;6;4
5068;"054001C201005068";"2";"054001";"ASSISI";"CAMERE SHALOM di Centomini Giovanna";"Affittacamere";"Affittacamere";"Piazza Porziuncola,9";" ";"06081";"PG";"0758043848";"0758042596";"0758043828";"www.hotelfratesole.com";"info@hotelfratesole.com";12,578692;43,0563402;3;9;3
5071;"054001B501005071";"2";"054001";"ASSISI";"CASA ROSA";"Agriturismo";"1 girasole";"Santa Maria di Lignano";"SANTA MARIA DI LIGNANO";"06081";"PG";"075802322";"3343715284";" ";"www.casa-rosa.it";"ella.grima@gmail.com";12,6951597;43,1210156;5;15;5
5073;"054001B501005073";"2";"054001";"ASSISI";"AGRITURISMO IL GROTTINO";"Agriturismo";"2 girasoli";"Via Campiglione,26";" ";"06081";"PG";"3779986054";" ";" ";" ";"agri.grottino@gmail.com";12,5947985;43,0768114;4;7;1
5074;"054001B501005074";"2";"054001";"ASSISI";"AGRITURISMO IL PODERE";"Agriturismo";"5 girasoli";"Via Casa  Madonna,14";"PETRIGNANO";"06081";"PG";"0758038806";"3312689221";"0758038806";"www.agriturismoilpodere.com";"agriturismoilpodereassisi@gmail.com";12,520183;43,100512;5;10;3
5077;"054007A101005077";"3";"054007";"CASCIA";"DELLE ROSE";"Albergo";"3 stelle";"Via Suor  Maria Teresa Fasce,2";" ";"06043";"PG";"074376241";" ";"074376240";"www.hoteldellerose.com";"info@hoteldellerose.com";13,0119073;42,7169225;157;295;157
5078;"054007A101005078";"3";"054007";"CASCIA";"MONTE MERAVIGLIA";"Albergo";"3 stelle";"Via Roma,15";" ";"06043";"PG";"074376142";" ";"074371127";"www.magrelli.com";"info@magrelli.com";13,012866840238;42,715346719069;133;258;133
5080;"054007A101005080";"3";"054007";"CASCIA";"HOTEL ROCCAPORENA";"Albergo";"3 stelle";"Loc. Roccaporena,snc";"ROCCAPORENA";"06043";"PG";"07437591";" ";" ";"www.hotelroccaporena.com";"info@hotelroccaporena.com";12,961524551696;42,715055687589;67;149;67
5083;"054007A101005083";"3";"054007";"CASCIA";"SCOGLIO ROSA";"Albergo";"2 stelle";"VIA ROMA 25,1";" ";"06043";"PG";"074376990";" ";"074376990";"www.casciahotelscogliorosa.it/";"info@casciahotelscogliorosa.it";13,009965;42,716514;13;25;13
5086;"054035A101005086";"3";"054035";"NORCIA";"GROTTA AZZURRA - LES DEPENDANCE";"Albergo";"3 stelle";"Via Alfieri,12";" ";"06046";"PG";"0743816513";" ";"0743817342";"www.bianconi.com";"info@bianconi.com";13,0924181484036;42,7929829238545;10;18;10
5088;"054035A101005088";"3";"054035";"NORCIA";"DA BENITO";"Albergo";"1 stella";"VIA MARCONI,4";" ";"06046";"PG";"3921097416";" ";" ";"www.hotelbenito.it";"info@norciahotelbenito.it";13,0921016;42,7932714;8;15;8
5097;"054047A101005097";"3";"054047";"SCHEGGINO";"HOTEL DEL PONTE";"Albergo";"2 stelle";"Via Borgo,15";" ";"06040";"PG";"074361253";" ";"074361131";"www.hoteldelpontescatolini.it";"marco.ronca@virgilio.it";12,8309813;42,7128355;12;20;8
5098;"054045B501005098";"3";"054045";"SANT'ANATOLIA DI NARCO";"AZIENDA AGRITURISTICA LE VAIE";"Agriturismo";"1 girasole";"loc. Vaglie,2";" ";"06040";"PG";"0743613269";"3383993249";"0743613269";" ";"ceccarelli.adriana@libero.it";12,8374019127471;42,751328301055;5;10;5
5099;"054043B101005099";"3";"054043";"PRECI";"IL COLLACCIO";"Campeggio";"4 stelle";"Loc. Castelvecchio di Preci,sec";"CASTELVECCHIO";"06047";"PG";"0743939084";"0743939005";"0743939094";"www.ilcollaccio.com";"info@ilcollaccio.com";13,0194924;42,8901564;102;412;36
5102;"054043C201005102";"3";"054043";"PRECI";"FIORELLI";"Affittacamere";"Affittacamere";"Loc. Belforte,13";"BELFORTE";"06047";"PG";"0743939062";"3397442628";" ";"www.hotelfiorelli.com";"hotelfiorelli@libero.it";12,9688124;42,8531583;6;12;6
5103;"054007B501005103";"3";"054007";"CASCIA";"AZIENDA  AGRIT.CASALE S.ANTONIO";"Agriturismo";"1 girasole";"LOC.CASALI S.ANTONIO,SNC";" ";"00643";"PG";"074376819";"3333212344";" ";"www.casalesantantonio.it";"info@casalesantantonio.it";13,0126606;42,7034087;6;11;6
5105;"054035A101005105";"3";"054035";"NORCIA";"HOTEL SALICONE - LES DEPENDANCES";"Albergo";"3 stelle";"Viale Umbria,snc";" ";"06046";"PG";"0743816513";"0743828076";" ";"www.bianconi.com";"info@bianconi.com";13,0822819288364;42,8001796807789;7;16;7
5107;"054007A101005107";"3";"054007";"CASCIA";"CENTRALE";"Albergo";"1 stella";"Piazza Garibaldi,36";" ";"06043";"PG";"074376736";" ";" ";"www.hotelcentralecascia.com";"info@hotelcentralecascia.com";13,014143;42,7182733;10;19;10
5109;"054035B702005109";"3";"054035";"NORCIA";"CASA RELIGIOSA SAN BENEDETTO";"Casa religiosa di ospitalita";"Casa religiosa di ospitalita'";"VIA DELLE VERGINI 13";" ";"06046";"PG";"0743828208";" ";"0743828208";"www.monasterosantantonionorcia.it";"info@monasterosantantonionorcia.it";13,0956088;42,7953908;28;50;28
5110;"054043B501005110";"3";"054043";"PRECI";"SOCIETA' AGRICOLA BALDONI";"Agriturismo";"1 girasole";"Loc. Castelvecchio -Casali Cordella,5";"CASTELVECCHIO";"06047";"PG";"0743939084";"0743939005";"0743939094";"www.ilcollaccio.com";"info@ilcollaccio.com";13,0194924;42,8901564;14;30;14
5111;"054007A101005111";"3";"054007";"CASCIA";"CASCIA";"Albergo";"2 stelle";"VIALE CAVOUR 14,14";" ";"06043";"PG";"074376961";" ";"0743751282";"www.hotelcascia.eu";"info@hotelcascia.eu";13,0163097;42,7213557;13;25;13
5114;"054007A101005114";"3";"054007";"CASCIA";"IL QUADRIFOGLIO";"Albergo";"3 stelle";"VIALE CAVOUR,1/A";" ";"06043";"PG";"074376900";" ";"074376824";"www.hotelquadrifogliocascia.com";"info@hotelquadrifogliocascia.com";13,0202778;42,7290581;12;22;12
5117;"054031A101005117";"3";"054031";"MONTELEONE DI SPOLETO";"BRUFA";"Albergo";"3 stelle";"Strada Provinciale,10";" ";"06040";"PG";"074370646";"3479410766";"074370648";"www.hotelbrufa.it";"hotelbrufa@libero.it";12,9514904;42,6503054;19;32;19
5118;"054035B803005118";"3";"054035";"NORCIA";"RIFUGIO GENZIANA";"Rifugio escursionistico";"Rifugio escursionistico";"Loc. Forca Canapine";" ";"06046";"PG";"0743828623";"0756919682";" ";" ";"rifugio.genziana@libero.it";13,1996314;42,7489756;6;18;0
5122;"054035B803005122";"3";"054035";"NORCIA";"RIFUGIO PERUGIA";"Rifugio escursionistico";"Rifugio escursionistico";"Via Case Sparse Loc.  Forca Canapine";" ";"06046";"PG";"0743823019";" ";"0743823019";"www.rifugioperugia.it";"info@rifugioperugia.it";13,1245313;42,7819098;7;24;0
5124;"054035B501005124";"3";"054035";"NORCIA";"IL  GUERIN MESCHINO";"Agriturismo";"1 girasole";"Via Monte Veletta Loc. Castelluccio,22";"CASTELLUCCIO";"06046";"PG";"0743821125";"3383742649";" ";"www.guerrinmeschino.it";"guerrinmeschino@virgilio.it";13,2046253;42,8286158;7;15;7
5125;"054007A101005125";"3";"054007";"CASCIA";"VILLA STELLA";"Albergo";"3 stelle";"Via Del Tiro a Segno,28";" ";"06043";"PG";"074376190";"3332507957";"074376190";"https://www.hotelvillastellacascia.com/home";"hotelvillastella@libero.it";13,01779339185;42,714163842856;8;16;8
5128;"054035B501005128";"3";"054035";"NORCIA";"AGRITURISMO IL CASALE NEL PARCO";"Agriturismo";"3 girasoli";"Localita Fontevena,8";" ";"06046";"PG";"0743816481";"3337919214";" ";"www.casalenelparco.com";"casalenelparco@gmail.com";13,1064753662078;42,8017522940775;12;30;12
5130;"054055B301005130";"4";"054055";"TUORO SUL TRASIMENO";"CAMPING VILLAGE PUNTA NAVACCIA";"Camping village";"3 stelle";"VIA NAVACCIA,4";" ";"06069";"PG";"075826357";"3392343684";"0758258147";"www.puntanavaccia.it";"navaccia@camping.it";12,0774;43,19447;335;1340;303
5131;"054009B101005131";"4";"054009";"CASTIGLIONE DEL LAGO";"LISTRO";"Campeggio";"3 stelle";"VIA LUNGOLAGO-LIDO AREZZO,snc";" ";"06061";"PG";"075951193";" ";"075951193";"www.listro.it";"listro@listro.it";12,0474737;43,1314705;98;400;47
5132;"054009B301005132";"4";"054009";"CASTIGLIONE DEL LAGO";"BADIACCIA CAMPING VILLAGE";"Camping village";"4 stelle";"Badiaccia, Via Pratovecchio,1";" ";"06061";"PG";"0759659097";"3356189223";"0759659019";"www.badiaccia.com";"info@badiaccia.com";12,08620733451;43,067696112944;270;1192;134
5133;"054038A101005133";"4";"054038";"PASSIGNANO SUL TRASIMENO";"HOTEL LIDO'";"Albergo";"4 stelle";"VIA ROMA,1";" ";"06065";"PG";"075827219";" ";"075827251";"www.umbriahotels.com";"lido@umbriahotels.com";12,1357845;43,18478;53;101;53
5134;"054026A102005134";"4";"054026";"MAGIONE";"LE TRE ISOLE";"Villaggio-Albergo";"3 stelle";"STRADA DELLA SANTOCCHIA,1";"SAN FELICIANO";"06060";"PG";"0758400127";" ";"0758400500";"www.letreisole.com";"info@letreisole.com";12,1687333;43,130038;86;266;86
5137;"054026B601005137";"4";"054026";"MAGIONE";"CASA SUL LAGO";"Ostello della gioventu";"Ostello della gioventu'";"Via del Lavoro,10/A";"TORRICELLA";"06063";"PG";"0758400042";"3406804907";"0758400042";"www.lacasasullago.com";"info@lacasasullago.com";12,1868886;43,1594551;18;87;32
5142;"054036B404005142";"4";"054036";"PACIANO";"VACANZE IDEALI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA DEGLI ETRUSCHI,39";" ";"06060";"PG";"075830494";"3341433569";"075830433";"www.vacanzeideali.it";"info@vacanzeideali.it";12,435083;43,092911;5;21;6
5143;"054037B501005143";"4";"054037";"PANICALE";"TENUTA PATRIZIA LAMBORGHINI S.R.L.";"Agriturismo";"4 girasoli";"LOC. SODERI,1";" ";"06064";"PG";"0758350029";" ";"0758350029";"www.tenutalamborghini.com";"info@tenutalamborghini.com";12,0964462;43,0638062;12;30;12
5145;"054037B501005145";"4";"054037";"PANICALE";"AZIENDA AGRICOLA LA QUERCIOLANA";"Agriturismo";"4 girasoli";"Via Vieniche,4";" ";"06064";"PG";"3930261934";"3282196849";" ";"www.laquerciolana.it";"info@laquerciolana.it";12,1133772;43,0326433;5;21;8
5149;"054009B404005149";"4";"054009";"CASTIGLIONE DEL LAGO";"RESIDENCE CASTIGLIONE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA DELLA PACE,5";" ";"06061";"PG";"075951829";"075951081";"075951829";"www.trasinet.com/residencecastiglione";"residencecastiglione@trasinet.com";12,0537435;43,1252483;14;49;21
5151;"054009B501005151";"4";"054009";"CASTIGLIONE DEL LAGO";"VILLA OSVALDO";"Agriturismo";"4 girasoli";"LOC. SALTICCHIO,7";"VILLASTRADA";"06061";"PG";"3336696176";" ";" ";"www.villaosvaldo.it";"info@villaosvaldo.it";12,0478399;43,1264498;11;24;11
5154;"054037B501005154";"4";"054037";"PANICALE";"AZIENDA AGRICOLA POGGIO DI BRACCIO";"Agriturismo";"3 girasoli";"POGGIO DI BRACCIO";" ";"06064";"PG";"3458322695";"0758350549";" ";"www.poggiodibraccio.com";"info@poggiodibraccio.com";12,136853;43,0802322;4;20;9
5156;"054026A102005156";"4";"054026";"MAGIONE";"ALI SUL LAGO";"Villaggio-Albergo";"3 stelle";"VIA DELLA CONCORDIA,22";"SAN FELICIANO";"06060";"PG";"0758479248";"0758479246";" ";"www.hotelalisullago.com/";"info@alilago.it";12,1701454;43,1152092;45;192;45
5158;"054009B501005158";"4";"054009";"CASTIGLIONE DEL LAGO";"IL FORTINO DI  FRATONI  VINCENZO";"Agriturismo";"2 girasoli";"LOC. LOPI,34";"GIOIELLA";"06061";"PG";"057821022";" ";"057821022";"www.agriturismofortino.it";"info@agriturismofortino.it";11,980818;43,0864097;7;30;11
5159;"054009B501005159";"4";"054009";"CASTIGLIONE DEL LAGO";"AZIENDA AGRITURISTICA LA GODIOLA";"Agriturismo";"3 girasoli";"VIA DI BINAMI,2";"GIOIELLA";"06061";"PG";"3393329008";" ";"075956828";" ";"sonia.forzoni@gmail.com";11,9321758;43,0947035;2;9;2
5162;"054009C201005162";"4";"054009";"CASTIGLIONE DEL LAGO";"BACCHETTA MONICA";"Affittacamere";"Affittacamere";"VIA DELLE MURA,4";" ";"06061";"PG";"075953236";"3288421728";"075953236";"www.iltorrionetrasimeno.com";"info@iltorrionetrasimeno.com";12,050126;43,12654;5;9;5
5163;"054009B501005163";"4";"054009";"CASTIGLIONE DEL LAGO";"AGRITURISMO LA CASINA BASSA";"Agriturismo";"3 girasoli";"VIA POGGIO DEL SOLE,3";"VAIANO";"06061";"PG";"3495480068";"3474866141";" ";"www.agriturismo-lacasinabassa.it";"casinabas@gmail.com";12,00837;43,05765;5;14;6
5167;"054009B404005167";"4";"054009";"CASTIGLIONE DEL LAGO";"RESIDENCE RANIERI";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIALE TRAPPES,13";" ";"06061";"PG";"075951394";"3478255660";"075951394";"www.residenceranieri.it";"residenceranieri@gmail.com";12,0482423;43,1299624;19;64;23
5168;"054036B501005168";"4";"054036";"PACIANO";"I FRATI DI FRUTTINI LUCIANA";"Agriturismo";"1 girasole";"VIA SENSINI,18";" ";"06060";"PG";"3534295709";"075830238";"0755058636";"www.agriturismoifrati.it";"info@agriturismoifrati.it";12,0708778;43,0223706;6;29;8
5170;"054012B404005170";"4";"054012";"CITTA' DELLA PIEVE";"TENUTA LE COSTE S.R.L.";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"LOC. LE COSTE";"MOIANO";"06060";"PG";"0578294023";"3483709088";"0578294540";"www.lecoste.it";"info@lecoste.eu";11,988487;43,019646;14;111;23
5171;"054037C201005171";"4";"054037";"PANICALE";"MOLINO DA CAPO DI SCHMIDT ULLA";"Affittacamere";"Affittacamere";"VIA MIGLIAIOLO,29";" ";"06064";"PG";"075837481";" ";" ";" ";"ullaregina.schmidt@web.de";12,110218;43,0198247;1;4;2
5174;"054009C201005174";"4";"054009";"CASTIGLIONE DEL LAGO";"SACCHI ADRIANA";"Affittacamere";"Affittacamere";"VIA ROMA,79";" ";"06061";"PG";"0759652538";"3332512106";" ";" ";"danielafoscoli@libero.it";12,0428589;43,1231793;1;5;2
5177;"054040B501005177";"4";"054040";"PIEGARO";"I BORGHI DELL'EREMO";"Agriturismo";"5 girasoli";"VOC. CROCICCHIA - LOC. SAN GIOVANNI,snc";" ";"06066";"PG";"3669072048";"0758358400";" ";"www.borghidelleremo.it";"info@borghidelleremo.it";12,0834901259605;42,9501917497032;17;50;20
5181;"054037B901005181";"4";"054037";"PANICALE";"VILLA DI MONTESOLARE";"Country house";"Country house";"Colle San Paolo, Via Montali,7";"TAVERNELLE";"06068";"PG";"0758355818";"0687812893";" ";"www.villamontesolare.com";"info.vms@ldchotels.com";12,1615408;43,0358392;27;63;27
5186;"054038B404005186";"4";"054038";"PASSIGNANO SUL TRASIMENO";"RESIDENCE PARADISE DI CALZONI L.";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VIA IRMA RICCI - LOC. SAN DONATO,12";" ";"06065";"PG";"0754656759";"3470079225";" ";" ";"lamberto.calzoni@libero.it";12,1517765823709;43,1847963152058;6;12;6
5188;"054009A101005188";"4";"054009";"CASTIGLIONE DEL LAGO";"LA TORRE";"Albergo";"3 stelle";"VIA VITTORIO EMANUELE,50";" ";"06061";"PG";"075951666";" ";"075951666";"www.latorretrasimeno.com";"info@latorretrasimeno.com";12,051305;43,1269819;8;16;8
5191;"054040B501005191";"4";"054040";"PIEGARO";"AZIENDA AGRICOLA BULLETTA";"Agriturismo";"5 girasoli";"LOC.FONTANA,snc";"CASTIGLION FOSCO";"06060";"PG";"3281557603";"3470525833";"0758397035";"www.agriturismo-labulletta.com";"labulletta@agriturismo-labulletta.com";12,1900765;42,9646777;7;30;9
5197;"054009B404005197";"4";"054009";"CASTIGLIONE DEL LAGO";"IL MACCHIONE CASA VACANZE";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC. MACCHIONE -LOC-BINAMI";"PORTO";"06061";"PG";"3493921231";"3283343032";" ";"www.ilmacchione.it";"info@ilmacchione.it";11,931241;43,0949367;5;24;6
5198;"054009B501005198";"4";"054009";"CASTIGLIONE DEL LAGO";"POGGIO DEL SOLE - POGGIO VERDE";"Agriturismo";"4 girasoli";"Localita Ceraso,33";"SANFATUCCHIO";"06061";"PG";"0759680221";"3357020426";" ";"www.terreumbre.it";"info@terreumbre.it";12,0306463;43,0710491;16;60;19
5199;"054040B501005199";"4";"054040";"PIEGARO";"VILLA FIBBINO";"Agriturismo";"5 girasoli";"VOC.FIBBINO,50";"CASTIGLION FOSCO";"06060";"PG";"3935688622";"3482288666";"0755001678";"www.villafibbino.com";"soc.agr.villafibbino@gmail.com";12,1999899;42,9464535;10;23;4
5209;"054009B501005209";"4";"054009";"CASTIGLIONE DEL LAGO";"POGGIO VACCAIO";"Agriturismo";"3 girasoli";"LOC. CAPANNELLE,40";"PORTO";"06061";"PG";"3357073529";"0815752678";" ";"www.poggiovaccaio.com";"emanuela.bernabo@gmail.com";12,0478399;43,1264498;3;12;4
5212;"054009B404005212";"4";"054009";"CASTIGLIONE DEL LAGO";"RESIDENZA IL PALAZZO";"Case e appartamenti per vacanze";"Case e appartamenti per vacanze";"VOC.PALAZZO - LOC. PUCCIARELLI,107";"SANFATUCCHIO";"06061";"PG";"0759652483";" ";"0759601091";"www.residenzailpalazzo.it";"info@residenzailpalazzo.it";12,048291;43,0838171;5;21;5
